time,congestion,avg_wait,throughput,signal_state
11.15,1,6.2374,0,NS_PRIORITY
11.17,1,6.2424,0,NS_PRIORITY
11.18,1,6.2471,0,NS_PRIORITY
11.2,1,6.2516,0,NS_PRIORITY
11.22,1,6.2563,0,NS_PRIORITY
11.23,1,6.2616,0,NS_PRIORITY
11.25,1,6.2673,0,NS_PRIORITY
11.27,1,6.2726,0,NS_PRIORITY
11.28,1,6.2783,0,NS_PRIORITY
11.3,1,6.284,0,NS_PRIORITY
11.32,1,6.29,0,NS_PRIORITY
11.33,1,6.2956,0,NS_PRIORITY
11.35,1,6.301,0,NS_PRIORITY
11.37,1,6.3063,0,NS_PRIORITY
11.38,1,6.3116,0,NS_PRIORITY
11.4,1,6.317,0,NS_PRIORITY
11.42,1,6.3223,0,NS_PRIORITY
11.43,1,6.328,0,NS_PRIORITY
11.45,1,6.334,0,NS_PRIORITY
11.47,1,6.3393,0,NS_PRIORITY
11.48,1,6.345,0,NS_PRIORITY
11.5,1,6.3506,0,NS_PRIORITY
11.52,1,6.3563,0,NS_PRIORITY
11.53,1,6.3616,0,NS_PRIORITY
11.55,1,6.3673,0,NS_PRIORITY
11.57,1,6.3726,60,NS_PRIORITY
11.58,1,5.9492,0,NS_PRIORITY
11.6,1,5.9545,0,NS_PRIORITY
11.62,1,5.9598,0,NS_PRIORITY
11.63,1,5.9652,0,NS_PRIORITY
11.65,1,5.9705,60,NS_PRIORITY
11.67,1,5.5473,0,NS_PRIORITY
11.68,1,5.5527,0,NS_PRIORITY
11.7,1,5.5583,0,NS_PRIORITY
11.72,1,5.5637,0,NS_PRIORITY
11.73,1,5.5697,0,NS_PRIORITY
11.75,1,5.575,0,NS_PRIORITY
11.77,1,5.5807,0,NS_PRIORITY
11.78,1,5.586,0,NS_PRIORITY
11.8,1,5.5913,0,NS_PRIORITY
11.82,1,5.5967,0,NS_PRIORITY
11.83,1,5.6023,0,NS_PRIORITY
11.85,2,5.6077,0,NS_PRIORITY
11.87,2,5.6133,0,NS_PRIORITY
11.88,2,5.6187,0,NS_PRIORITY
11.9,2,5.624,0,NS_PRIORITY
11.92,2,5.6297,0,NS_PRIORITY
11.93,2,5.635,0,NS_PRIORITY
11.95,2,5.6403,0,NS_PRIORITY
11.97,2,5.6457,0,NS_PRIORITY
11.98,2,5.651,0,NS_PRIORITY
12.0,2,5.6567,0,NS_PRIORITY
12.02,2,5.662,0,NS_PRIORITY
12.03,2,5.6683,60,NS_PRIORITY
12.05,2,5.2574,60,NS_PRIORITY
12.07,2,4.8958,0,NS_PRIORITY
12.08,2,4.9011,0,NS_PRIORITY
12.1,2,4.9068,0,NS_PRIORITY
12.12,2,4.9121,0,NS_PRIORITY
12.13,2,4.9174,0,NS_PRIORITY
12.15,2,4.9231,0,NS_PRIORITY
12.17,2,4.9291,0,NS_PRIORITY
12.18,2,4.9344,0,NS_PRIORITY
12.2,3,4.9398,0,NS_PRIORITY
12.22,3,4.9451,0,NS_PRIORITY
12.23,3,4.9508,0,NS_PRIORITY
12.25,3,4.9561,0,NS_PRIORITY
12.27,3,4.9614,0,NS_PRIORITY
12.28,3,4.9668,0,NS_PRIORITY
12.3,3,4.973,0,NS_PRIORITY
12.32,3,4.9792,0,NS_PRIORITY
12.33,3,4.9863,0,NS_PRIORITY
12.35,3,4.9934,0,NS_PRIORITY
12.37,3,5.001,0,NS_PRIORITY
12.38,3,5.0086,0,NS_PRIORITY
12.4,3,5.0161,0,NS_PRIORITY
12.42,3,5.0237,0,NS_PRIORITY
12.43,3,5.0308,0,NS_PRIORITY
12.45,4,5.0383,0,NS_PRIORITY
12.47,4,5.0454,0,NS_PRIORITY
12.48,4,5.0534,0,NS_PRIORITY
12.5,4,5.0619,0,NS_PRIORITY
12.52,4,5.0699,0,NS_PRIORITY
12.53,4,5.0799,0,NS_PRIORITY
12.55,4,5.0889,0,NS_PRIORITY
12.57,4,5.0969,0,NS_PRIORITY
12.58,4,5.1049,0,NS_PRIORITY
12.6,4,5.1134,0,NS_PRIORITY
12.62,4,5.1214,0,NS_PRIORITY
12.63,4,5.1304,0,NS_PRIORITY
12.65,2,5.1384,0,NS_PRIORITY
12.67,2,5.1469,0,NS_PRIORITY
12.68,2,5.1549,0,NS_PRIORITY
12.7,2,5.1639,0,NS_PRIORITY
12.72,2,5.1724,0,NS_PRIORITY
12.73,2,5.1804,0,NS_PRIORITY
12.75,2,5.1889,0,NS_PRIORITY
12.77,1,5.1974,0,NS_PRIORITY
12.78,1,5.2054,0,NS_PRIORITY
12.8,1,5.2134,0,NS_PRIORITY
12.82,1,5.2214,0,NS_PRIORITY
12.83,1,5.2299,0,NS_PRIORITY
12.85,1,5.2384,0,NS_PRIORITY
12.87,1,5.2464,0,NS_PRIORITY
12.88,1,5.2544,0,NS_PRIORITY
12.9,1,5.2629,0,NS_PRIORITY
12.92,1,5.2709,0,NS_PRIORITY
12.93,1,5.2789,0,NS_PRIORITY
12.95,1,5.2869,0,NS_PRIORITY
12.97,2,5.2949,0,NS_PRIORITY
12.98,2,5.3029,0,NS_PRIORITY
13.0,2,5.3114,0,NS_PRIORITY
13.02,2,5.3199,0,NS_PRIORITY
13.03,2,5.3284,0,NS_PRIORITY
13.05,2,5.3369,0,NS_PRIORITY
13.07,2,5.3449,0,NS_PRIORITY
13.08,2,5.3534,0,NS_PRIORITY
13.1,2,5.3619,0,NS_PRIORITY
13.12,2,5.3704,0,NS_PRIORITY
13.13,2,5.3784,0,NS_PRIORITY
13.15,2,5.3864,0,NS_PRIORITY
13.17,2,5.3944,0,NS_PRIORITY
13.18,2,5.4024,0,NS_PRIORITY
13.2,2,5.4104,0,NS_PRIORITY
13.22,2,5.4184,0,NS_PRIORITY
13.23,2,5.4269,0,NS_PRIORITY
13.25,2,5.4349,0,NS_PRIORITY
13.27,2,5.4429,0,NS_PRIORITY
13.28,2,5.4509,0,NS_PRIORITY
13.3,2,5.4589,0,NS_PRIORITY
13.32,2,5.4669,0,NS_PRIORITY
13.33,2,5.4749,0,NS_PRIORITY
13.35,2,5.4834,0,NS_PRIORITY
13.37,1,5.4914,0,NS_PRIORITY
13.38,1,5.4994,0,NS_PRIORITY
13.4,1,5.5074,0,NS_PRIORITY
13.42,1,5.5154,0,NS_PRIORITY
13.43,1,5.5234,0,NS_PRIORITY
13.45,1,5.5319,0,NS_PRIORITY
13.47,1,5.5399,0,NS_PRIORITY
13.48,1,5.5484,0,NS_PRIORITY
13.5,1,5.5569,0,NS_PRIORITY
13.52,1,5.5689,0,NS_PRIORITY
13.53,1,5.5774,0,NS_PRIORITY
13.55,1,5.5854,0,NS_PRIORITY
13.57,1,5.5944,0,NS_PRIORITY
13.58,1,5.6029,0,NS_PRIORITY
13.6,1,5.6109,0,NS_PRIORITY
13.62,1,5.6189,0,NS_PRIORITY
13.63,1,5.6274,0,NS_PRIORITY
13.65,1,5.6354,0,NS_PRIORITY
13.67,1,5.6434,0,NS_PRIORITY
13.68,1,5.6514,0,NS_PRIORITY
13.7,1,5.6594,0,NS_PRIORITY
13.72,1,5.6674,0,NS_PRIORITY
13.73,1,5.6759,0,NS_PRIORITY
13.75,1,5.6839,0,NS_PRIORITY
13.77,1,5.6924,0,NS_PRIORITY
13.78,1,5.7004,0,NS_PRIORITY
13.8,1,5.7084,0,NS_PRIORITY
13.82,1,5.7169,0,NS_PRIORITY
13.83,2,5.7249,0,NS_PRIORITY
13.85,2,5.7334,0,NS_PRIORITY
13.87,2,5.7419,0,NS_PRIORITY
13.88,2,5.7504,0,NS_PRIORITY
13.9,2,5.7589,0,NS_PRIORITY
13.92,2,5.7674,0,NS_PRIORITY
13.93,2,5.7754,0,NS_PRIORITY
13.95,2,5.7834,0,NS_PRIORITY
13.97,2,5.7919,0,NS_PRIORITY
13.98,2,5.7999,0,NS_PRIORITY
14.0,2,5.8084,0,NS_PRIORITY
14.02,2,5.8169,0,NS_PRIORITY
14.03,1,5.8254,0,NS_PRIORITY
14.05,1,5.8339,0,NS_PRIORITY
14.07,1,5.8419,0,NS_PRIORITY
14.08,1,5.8499,0,NS_PRIORITY
14.1,1,5.8599,0,NS_PRIORITY
14.12,1,5.8704,60,NS_PRIORITY
14.13,1,5.8794,0,NS_PRIORITY
14.15,1,5.8874,0,NS_PRIORITY
14.17,1,5.8954,0,NS_PRIORITY
14.18,1,5.9034,0,NS_PRIORITY
14.2,1,5.9119,0,NS_PRIORITY
14.22,1,5.9199,0,NS_PRIORITY
14.23,1,5.9279,0,NS_PRIORITY
14.25,1,5.9364,0,NS_PRIORITY
14.27,1,5.9444,0,NS_PRIORITY
14.28,1,5.9534,0,NS_PRIORITY
14.3,1,5.9619,0,NS_PRIORITY
14.32,1,5.9699,0,NS_PRIORITY
14.33,1,5.9779,0,NS_PRIORITY
14.35,1,5.9864,0,NS_PRIORITY
14.37,1,5.9944,0,NS_PRIORITY
14.38,1,6.0029,0,NS_PRIORITY
14.4,1,6.0114,0,NS_PRIORITY
14.42,1,6.0194,0,NS_PRIORITY
14.43,1,6.0274,0,NS_PRIORITY
14.45,1,6.0354,0,NS_PRIORITY
14.47,1,6.0434,0,NS_PRIORITY
14.48,1,6.0514,0,NS_PRIORITY
14.5,1,6.0594,0,NS_PRIORITY
14.52,1,6.0684,0,NS_PRIORITY
14.53,1,6.0769,0,NS_PRIORITY
14.55,1,6.0854,0,NS_PRIORITY
14.57,1,6.0934,0,NS_PRIORITY
14.58,1,6.1014,0,NS_PRIORITY
14.6,1,6.1099,0,NS_PRIORITY
14.62,1,6.1184,0,NS_PRIORITY
14.63,0,6.1269,0,NS_PRIORITY
14.65,0,6.1354,0,NS_PRIORITY
14.67,0,6.1434,0,NS_PRIORITY
14.68,0,6.1514,0,NS_PRIORITY
14.7,0,6.1594,0,NS_PRIORITY
14.72,0,6.1674,0,NS_PRIORITY
14.73,0,6.1764,0,NS_PRIORITY
14.75,0,6.1849,0,NS_PRIORITY
14.77,0,6.1929,0,NS_PRIORITY
14.78,0,6.2009,0,NS_PRIORITY
14.8,0,6.2094,0,NS_PRIORITY
14.82,0,6.2179,0,NS_PRIORITY
14.83,0,6.2264,0,NS_PRIORITY
14.85,0,6.2349,0,NS_PRIORITY
14.87,0,6.2434,0,NS_PRIORITY
14.88,0,6.2519,0,NS_PRIORITY
14.9,0,6.2599,0,NS_PRIORITY
14.92,0,6.2679,0,NS_PRIORITY
14.93,0,6.2769,0,NS_PRIORITY
14.95,0,6.2854,0,NS_PRIORITY
14.97,0,6.2934,0,NS_PRIORITY
14.98,0,6.3019,0,NS_PRIORITY
15.0,0,6.3099,0,NS_PRIORITY
15.02,0,6.3184,0,NS_PRIORITY
15.03,0,6.3269,0,NS_PRIORITY
15.05,0,6.3354,0,NS_PRIORITY
15.07,0,6.3434,0,NS_PRIORITY
15.08,0,6.3514,0,NS_PRIORITY
15.1,0,6.3594,0,NS_PRIORITY
15.12,0,6.3679,0,NS_PRIORITY
15.13,0,6.3759,0,NS_PRIORITY
15.15,0,6.3844,0,NS_PRIORITY
15.17,0,6.3924,0,NS_PRIORITY
15.18,0,6.4009,0,NS_PRIORITY
15.2,0,6.4094,0,NS_PRIORITY
15.22,0,6.4174,0,NS_PRIORITY
15.23,0,6.4254,0,NS_PRIORITY
15.25,0,6.4339,0,NS_PRIORITY
15.27,0,6.4419,0,NS_PRIORITY
15.28,0,6.4499,0,NS_PRIORITY
15.3,0,6.4579,0,NS_PRIORITY
15.32,0,6.4659,0,NS_PRIORITY
15.33,1,6.4739,0,NS_PRIORITY
15.35,1,6.4819,0,NS_PRIORITY
15.37,1,6.4899,0,NS_PRIORITY
15.38,1,6.4984,0,NS_PRIORITY
15.4,1,6.5069,0,NS_PRIORITY
15.42,1,6.5154,0,NS_PRIORITY
15.43,1,6.5239,0,NS_PRIORITY
15.45,1,6.5324,0,NS_PRIORITY
15.47,1,6.5404,0,NS_PRIORITY
15.48,1,6.5489,0,NS_PRIORITY
15.5,1,6.5569,0,NS_PRIORITY
15.52,1,6.5649,0,NS_PRIORITY
15.53,1,6.5744,0,NS_PRIORITY
15.55,1,6.5834,0,NS_PRIORITY
15.57,1,6.5914,0,NS_PRIORITY
15.58,1,6.5999,0,NS_PRIORITY
15.6,1,6.6079,0,NS_PRIORITY
15.62,1,6.6159,0,NS_PRIORITY
15.63,1,6.6244,0,NS_PRIORITY
15.65,1,6.6329,0,NS_PRIORITY
15.67,1,6.6409,0,NS_PRIORITY
15.68,1,6.6489,0,NS_PRIORITY
15.7,1,6.6569,0,NS_PRIORITY
15.72,1,6.6654,60,NS_PRIORITY
15.73,1,6.6734,0,NS_PRIORITY
15.75,1,6.6819,0,NS_PRIORITY
15.77,1,6.6899,0,NS_PRIORITY
15.78,1,6.6979,0,NS_PRIORITY
15.8,1,6.7064,0,NS_PRIORITY
15.82,1,6.7154,0,NS_PRIORITY
15.83,1,6.7234,0,NS_PRIORITY
15.85,1,6.7319,0,NS_PRIORITY
15.87,1,6.7399,0,NS_PRIORITY
15.88,0,6.7479,0,NS_PRIORITY
15.9,0,6.7559,0,NS_PRIORITY
15.92,0,6.7639,0,NS_PRIORITY
15.93,0,6.7724,0,NS_PRIORITY
15.95,0,6.7809,0,NS_PRIORITY
15.97,0,6.7894,0,NS_PRIORITY
15.98,0,6.7974,0,NS_PRIORITY
16.0,0,6.8054,0,NS_PRIORITY
16.02,0,6.8139,0,NS_PRIORITY
16.03,0,6.8219,0,NS_PRIORITY
16.05,0,6.8304,0,NS_PRIORITY
16.07,0,6.8384,0,NS_PRIORITY
16.08,0,6.8469,0,NS_PRIORITY
16.1,0,6.8549,0,NS_PRIORITY
16.12,0,6.8634,0,NS_PRIORITY
16.13,0,6.8719,0,NS_PRIORITY
16.15,0,6.8804,0,NS_PRIORITY
16.17,0,6.8889,0,NS_PRIORITY
16.18,0,6.8969,0,NS_PRIORITY
16.2,0,6.9059,0,NS_PRIORITY
16.22,0,6.9144,0,NS_PRIORITY
16.23,0,6.9224,0,NS_PRIORITY
16.25,0,6.9304,60,NS_PRIORITY
16.27,0,6.9389,0,NS_PRIORITY
16.28,0,6.9474,0,NS_PRIORITY
16.3,0,6.9554,0,NS_PRIORITY
16.32,0,6.9634,0,NS_PRIORITY
16.33,0,6.9714,0,NS_PRIORITY
16.35,0,6.9799,0,NS_PRIORITY
16.37,0,6.9879,0,NS_PRIORITY
16.38,0,6.9959,0,NS_PRIORITY
16.4,0,7.0039,0,NS_PRIORITY
16.42,0,7.0119,0,NS_PRIORITY
16.43,0,7.0199,0,NS_PRIORITY
16.45,0,7.0279,0,NS_PRIORITY
16.47,0,7.0364,0,NS_PRIORITY
16.48,0,7.0449,0,NS_PRIORITY
16.5,0,7.0529,0,NS_PRIORITY
16.52,0,7.0609,0,NS_PRIORITY
16.53,0,7.0689,0,NS_PRIORITY
16.55,0,7.0769,0,NS_PRIORITY
16.57,0,7.0859,0,NS_PRIORITY
16.58,0,7.0939,0,NS_PRIORITY
16.6,0,7.1019,0,NS_PRIORITY
16.62,0,7.1104,0,NS_YELLOW
16.63,0,7.1189,0,NS_YELLOW
16.65,0,7.1269,0,NS_YELLOW
16.67,0,7.1349,0,NS_YELLOW
16.68,0,7.1397,0,NS_YELLOW
16.7,0,7.1441,60,NS_YELLOW
16.72,0,7.1468,0,NS_YELLOW
16.73,0,7.1496,0,NS_YELLOW
16.75,0,7.1524,0,NS_YELLOW
16.77,0,7.1551,0,NS_YELLOW
16.78,0,7.156,0,NS_YELLOW
16.8,0,7.1569,0,NS_YELLOW
16.82,0,7.1578,0,NS_YELLOW
16.83,0,7.1587,0,NS_YELLOW
16.85,0,7.1596,0,NS_YELLOW
16.87,0,7.1596,0,NS_YELLOW
16.88,0,7.1596,0,NS_YELLOW
16.9,0,7.1596,0,NS_YELLOW
16.92,0,7.1596,0,NS_YELLOW
16.93,0,7.1596,0,NS_YELLOW
16.95,0,7.1596,0,NS_YELLOW
16.97,0,7.1596,0,NS_YELLOW
16.98,0,7.1596,0,NS_YELLOW
17.0,0,7.1596,0,NS_YELLOW
17.02,0,7.1596,0,NS_YELLOW
17.03,0,7.1596,0,NS_YELLOW
17.05,0,7.1596,0,NS_YELLOW
17.07,0,7.1596,0,NS_YELLOW
17.08,0,7.1596,0,NS_YELLOW
17.1,0,7.1596,0,NS_YELLOW
17.12,0,7.1596,0,NS_YELLOW
17.13,0,7.1596,0,NS_YELLOW
17.15,0,7.1596,0,NS_YELLOW
17.17,0,7.1596,0,NS_YELLOW
17.18,0,7.1596,0,NS_YELLOW
17.2,0,7.1596,60,NS_YELLOW
17.22,0,7.1596,0,NS_YELLOW
17.23,0,7.1596,0,NS_YELLOW
17.25,0,7.1596,0,NS_YELLOW
17.27,0,7.1596,0,NS_YELLOW
17.28,0,7.1596,0,NS_YELLOW
17.3,1,7.1596,0,NS_YELLOW
17.32,1,7.1596,0,NS_YELLOW
17.33,2,7.1596,0,NS_YELLOW
17.35,3,7.1596,0,NS_YELLOW
17.37,3,7.1596,0,NS_YELLOW
17.38,3,7.1596,0,NS_YELLOW
17.4,3,7.1596,0,NS_YELLOW
17.42,4,7.1596,0,NS_YELLOW
17.43,4,7.1596,0,NS_YELLOW
17.45,4,7.1596,0,NS_YELLOW
17.47,4,7.1596,60,NS_YELLOW
17.48,4,6.7331,60,NS_YELLOW
17.5,4,6.3066,0,NS_YELLOW
17.52,4,6.3066,0,NS_YELLOW
17.53,4,6.3085,0,NS_YELLOW
17.55,4,6.3112,0,NS_YELLOW
17.57,4,6.3156,0,NS_YELLOW
17.58,4,6.3192,0,NS_YELLOW
17.6,4,6.3229,0,NS_YELLOW
17.62,4,6.3267,0,NS_YELLOW
17.63,4,6.3303,0,NS_YELLOW
17.65,4,6.3338,60,NS_YELLOW
17.67,4,6.3374,0,NS_YELLOW
17.68,4,6.3409,0,NS_YELLOW
17.7,4,6.3445,0,NS_YELLOW
17.72,4,6.3483,0,NS_YELLOW
17.73,4,6.353,0,NS_YELLOW
17.75,4,6.358,0,NS_YELLOW
17.77,4,6.3627,0,NS_YELLOW
17.78,4,6.3674,0,NS_YELLOW
17.8,4,6.3724,0,NS_YELLOW
17.82,4,6.3783,0,NS_YELLOW
17.83,4,6.3839,0,NS_YELLOW
17.85,4,6.3892,0,NS_YELLOW
17.87,4,6.3952,0,NS_YELLOW
17.88,4,6.4018,0,NS_YELLOW
17.9,4,6.408,0,NS_YELLOW
17.92,4,6.4147,0,NS_YELLOW
17.93,4,6.4218,0,NS_YELLOW
17.95,4,6.4289,0,NS_YELLOW
17.97,4,6.436,0,NS_YELLOW
17.98,4,6.4431,0,NS_YELLOW
18.0,4,6.4507,0,NS_YELLOW
18.02,4,6.4597,0,NS_YELLOW
18.03,4,6.4682,0,NS_YELLOW
18.05,4,6.4767,0,NS_YELLOW
18.07,4,6.4852,0,NS_YELLOW
18.08,4,6.4942,0,NS_YELLOW
18.1,4,6.5027,0,NS_YELLOW
18.12,4,6.5112,0,NS_YELLOW
18.13,4,6.5192,0,NS_YELLOW
18.15,4,6.5272,0,NS_YELLOW
18.17,4,6.5357,0,NS_YELLOW
18.18,4,6.5442,0,NS_YELLOW
18.2,4,6.5522,0,NS_YELLOW
18.22,4,6.5602,0,NS_YELLOW
18.23,4,6.5687,0,NS_YELLOW
18.25,4,6.5772,0,NS_YELLOW
18.27,4,6.5852,0,NS_YELLOW
18.28,4,6.5942,0,NS_YELLOW
18.3,4,6.6022,0,NS_YELLOW
18.32,4,6.6102,0,NS_YELLOW
18.33,4,6.6182,0,NS_YELLOW
18.35,4,6.6272,0,NS_YELLOW
18.37,4,6.6357,0,NS_YELLOW
18.38,4,6.6442,0,NS_YELLOW
18.4,4,6.6522,0,NS_YELLOW
18.42,4,6.6602,0,NS_YELLOW
18.43,4,6.6682,0,NS_YELLOW
18.45,4,6.6762,0,NS_YELLOW
18.47,4,6.6842,0,NS_YELLOW
18.48,4,6.6922,0,NS_YELLOW
18.5,4,6.7002,0,NS_YELLOW
18.52,4,6.7082,0,NS_YELLOW
18.53,4,6.7162,0,NS_YELLOW
18.55,4,6.7252,0,NS_YELLOW
18.57,4,6.7332,0,NS_YELLOW
18.58,4,6.7412,0,NS_YELLOW
18.6,4,6.7492,0,NS_YELLOW
18.62,4,6.7577,0,NS_YELLOW
18.63,4,6.7657,0,NS_YELLOW
18.65,4,6.7742,0,NS_YELLOW
18.67,5,6.7822,0,NS_YELLOW
18.68,5,6.7902,0,NS_YELLOW
18.7,5,6.7982,0,NS_YELLOW
18.72,5,6.8062,0,NS_YELLOW
18.73,5,6.8142,0,NS_YELLOW
18.75,5,6.8222,0,NS_YELLOW
18.77,5,6.8307,0,NS_YELLOW
18.78,5,6.8387,0,NS_YELLOW
18.8,5,6.8467,0,NS_YELLOW
18.82,5,6.8547,0,NS_YELLOW
18.83,5,6.8632,0,NS_YELLOW
18.85,5,6.8712,0,EW_PRIORITY
18.87,5,6.8792,0,EW_PRIORITY
18.88,5,6.8877,0,EW_PRIORITY
18.9,5,6.8962,0,EW_PRIORITY
18.92,5,6.9033,0,EW_PRIORITY
18.93,5,6.9104,0,EW_PRIORITY
18.95,5,6.9166,0,EW_PRIORITY
18.97,5,6.9232,0,EW_PRIORITY
18.98,5,6.9298,0,EW_PRIORITY
19.0,5,6.936,0,EW_PRIORITY
19.02,5,6.9446,0,EW_PRIORITY
19.03,5,6.9527,0,EW_PRIORITY
19.05,5,6.9608,0,EW_PRIORITY
19.07,5,6.9694,0,EW_PRIORITY
19.08,5,6.9775,0,EW_PRIORITY
19.1,5,6.9851,0,EW_PRIORITY
19.12,5,6.9932,0,EW_PRIORITY
19.13,5,7.0013,0,EW_PRIORITY
19.15,5,7.0106,0,EW_PRIORITY
19.17,5,7.0199,0,EW_PRIORITY
19.18,5,7.0287,0,EW_PRIORITY
19.2,5,7.0374,0,EW_PRIORITY
19.22,5,7.0467,0,EW_PRIORITY
19.23,5,7.0555,0,EW_PRIORITY
19.25,5,7.0648,0,EW_PRIORITY
19.27,5,7.0741,0,EW_PRIORITY
19.28,5,7.0829,0,EW_PRIORITY
19.3,5,7.0922,0,EW_PRIORITY
19.32,5,7.101,0,EW_PRIORITY
19.33,5,7.1103,0,EW_PRIORITY
19.35,5,7.119,0,EW_PRIORITY
19.37,5,7.1289,0,EW_PRIORITY
19.38,5,7.135,0,EW_PRIORITY
19.4,5,7.1415,0,EW_PRIORITY
19.42,5,7.1467,0,EW_PRIORITY
19.43,5,7.1522,0,EW_PRIORITY
19.45,5,7.1574,0,EW_PRIORITY
19.47,5,7.1633,0,EW_PRIORITY
19.48,5,7.1681,0,EW_PRIORITY
19.5,5,7.1739,0,EW_PRIORITY
19.52,5,7.1797,0,EW_PRIORITY
19.53,5,7.1852,0,EW_PRIORITY
19.55,5,7.1906,0,EW_PRIORITY
19.57,5,7.1964,0,EW_PRIORITY
19.58,5,7.2036,0,EW_PRIORITY
19.6,5,7.2082,0,EW_PRIORITY
19.62,5,7.2127,0,EW_PRIORITY
19.63,5,7.2176,0,EW_PRIORITY
19.65,5,7.2222,0,EW_PRIORITY
19.67,5,7.2279,0,EW_PRIORITY
19.68,5,7.2336,0,EW_PRIORITY
19.7,5,7.2393,0,EW_PRIORITY
19.72,5,7.245,0,EW_PRIORITY
19.73,5,7.2507,0,EW_PRIORITY
19.75,5,7.2568,0,EW_PRIORITY
19.77,5,7.2625,0,EW_PRIORITY
19.78,5,7.2686,0,EW_PRIORITY
19.8,6,7.2747,0,EW_PRIORITY
19.82,6,7.2807,0,EW_PRIORITY
19.83,6,7.2865,0,EW_PRIORITY
19.85,6,7.2925,0,EW_PRIORITY
19.87,6,7.2986,0,EW_PRIORITY
19.88,6,7.305,0,EW_PRIORITY
19.9,6,7.3107,0,EW_PRIORITY
19.92,6,7.3176,0,EW_PRIORITY
19.93,6,7.3245,0,EW_PRIORITY
19.95,6,7.3313,0,EW_PRIORITY
19.97,6,7.3386,0,EW_PRIORITY
19.98,6,7.3459,0,EW_PRIORITY
20.0,6,7.3532,0,EW_PRIORITY
20.02,6,7.3605,0,EW_PRIORITY
20.03,6,7.3677,0,EW_PRIORITY
20.05,6,7.3755,0,EW_PRIORITY
20.07,6,7.3827,0,EW_PRIORITY
20.08,6,7.3896,0,EW_PRIORITY
20.1,6,7.3969,0,EW_PRIORITY
20.12,6,7.4042,0,EW_PRIORITY
20.13,6,7.4115,0,EW_PRIORITY
20.15,6,7.4183,0,EW_PRIORITY
20.17,6,7.4252,0,EW_PRIORITY
20.18,6,7.432,0,EW_PRIORITY
20.2,6,7.4393,0,EW_PRIORITY
20.22,6,7.4462,0,EW_PRIORITY
20.23,7,7.453,0,EW_PRIORITY
20.25,7,7.4599,0,EW_PRIORITY
20.27,7,7.4672,0,EW_PRIORITY
20.28,7,7.4745,0,EW_PRIORITY
20.3,7,7.4813,0,EW_PRIORITY
20.32,7,7.4886,0,EW_PRIORITY
20.33,5,7.4959,0,EW_PRIORITY
20.35,5,7.5027,0,EW_PRIORITY
20.37,5,7.5096,0,EW_PRIORITY
20.38,5,7.5165,0,EW_PRIORITY
20.4,5,7.5237,0,EW_PRIORITY
20.42,5,7.5306,0,EW_PRIORITY
20.43,5,7.5379,0,EW_PRIORITY
20.45,5,7.5452,0,EW_PRIORITY
20.47,5,7.5529,0,EW_PRIORITY
20.48,5,7.5597,0,EW_PRIORITY
20.5,5,7.5666,0,EW_PRIORITY
20.52,5,7.5735,0,EW_PRIORITY
20.53,5,7.5812,0,EW_PRIORITY
20.55,5,7.588,0,EW_PRIORITY
20.57,5,7.5953,0,EW_PRIORITY
20.58,5,7.6039,0,EW_PRIORITY
20.6,5,7.6107,0,EW_PRIORITY
20.62,5,7.6176,0,EW_PRIORITY
20.63,5,7.6253,0,EW_PRIORITY
20.65,5,7.633,0,EW_PRIORITY
20.67,5,7.6399,0,EW_PRIORITY
20.68,5,7.6472,0,EW_PRIORITY
20.7,5,7.654,0,EW_PRIORITY
20.72,5,7.6609,0,EW_PRIORITY
20.73,5,7.6677,0,EW_PRIORITY
20.75,5,7.6746,0,EW_PRIORITY
20.77,5,7.6815,0,EW_PRIORITY
20.78,5,7.6883,0,EW_PRIORITY
20.8,5,7.6956,0,EW_PRIORITY
20.82,5,7.7025,0,EW_PRIORITY
20.83,5,7.7093,0,EW_PRIORITY
20.85,6,7.7162,0,EW_PRIORITY
20.87,6,7.7235,0,EW_PRIORITY
20.88,6,7.7303,0,EW_PRIORITY
20.9,7,7.7372,0,EW_PRIORITY
20.92,7,7.744,0,EW_PRIORITY
20.93,7,7.7509,0,EW_PRIORITY
20.95,7,7.7582,0,EW_PRIORITY
20.97,7,7.7655,0,EW_PRIORITY
20.98,7,7.7723,0,EW_PRIORITY
21.0,7,7.7796,0,EW_PRIORITY
21.02,7,7.7865,0,EW_PRIORITY
21.03,7,7.7937,0,EW_PRIORITY
21.05,7,7.8006,0,EW_PRIORITY
21.07,7,7.8083,0,EW_PRIORITY
21.08,7,7.816,0,EW_PRIORITY
21.1,7,7.8229,0,EW_PRIORITY
21.12,7,7.8297,0,EW_PRIORITY
21.13,6,7.8366,0,EW_PRIORITY
21.15,6,7.8435,0,EW_PRIORITY
21.17,6,7.8503,0,EW_PRIORITY
21.18,6,7.8572,0,EW_PRIORITY
21.2,6,7.864,0,EW_PRIORITY
21.22,5,7.872,0,EW_PRIORITY
21.23,5,7.88,0,EW_PRIORITY
21.25,5,7.888,0,EW_PRIORITY
21.27,5,7.896,0,EW_PRIORITY
21.28,5,7.904,0,EW_PRIORITY
21.3,5,7.912,0,EW_PRIORITY
21.32,5,7.92,0,EW_PRIORITY
21.33,5,7.928,0,EW_PRIORITY
21.35,5,7.936,0,EW_PRIORITY
21.37,5,7.9445,0,EW_PRIORITY
21.38,5,7.953,0,EW_PRIORITY
